,abstract,top_journal
2070,"This paper presents a framework for quantitatively evaluating the macroeconomic effects of corporate restructuring and applies that framework to Japan. Using firm-level financial statement data, this paper estimates total factor productivity of individual Japanese firms. Given the estimated distribution of productivity across firms, this paper simulates the effect of optimal restructuring, that is, reallocation of resources from less-productive firms to more-productive ones, on the dynamic path of aggregate output. In a benchmark case, aggregate output declines by 0.8 percent in the year of restructuring, but converges to a level 1.6 percent above its initial level in the medium term. The present value of net output gains from restructuring over 20 years amounts to 15 percent of the initial output under a 5 percent discount rate, suggesting that the benefits of restructuring may exceed the costs. With different assumptions, the present value of net output gains could range between 13 percent and 31 percent of the initial output.",0
2071,"When inflation rates in a country are persistently high, observers often believe that the inflation process has become ""inertial,"" posing an obstacle to disinflation. Using an innovative approach, we assess the empirical validity of this argument for the case of Turkey. We find that the current degree of inflation persistence in Turkey is lower than in Brazil and Uruguay prior to their successful stabilization programs. More significantly, expectations of future inflation are more important than past inflation in shaping the inflation process, providing little evidence of ""backward-looking"" behavior. Using survey data, we find that inflation expectations, in turn, largely depend on the evolution of fiscal variables.",0
2072,"Government-linked companies (GLCs) have a significant presence in Singapore's corporate sector. Unlike parastatals in many other countries, these companies are run on a competitive, commercial basis, ostensibly without government privileges. Based on data from publicly listed GLCs and non-GLCs, we indeed find no evidence that GLCs have easier access to credit. However, we do find that being a GLC is rewarded in financial markets with a positive premium, over and above what can be explained by the usual determinants of Tobin's q.",0
2073,"During the 1990s a number of African central banks succeeded in bringing inflation to relatively low levels while maintaining a market-determined exchange rate. These central banks were generally reluctant to fully subordinate exchange rate targets to monetary targets, however, particularly in the face of large external shocks. We focus on the management of highly persistent shocks to aid flows, including PRSP-related increases in net flows, in the presence of currency substitution by the domestic private sector. Such shocks have beneficent long-run effects, but when currency substitution is high they can produce dramatic macroeconomic management problems in the short run. What is the appropriate mix of money and exchange rate targeting in such cases, and the role of temporary sterilization? We analyze these and related issues in an intertemporal optimizing model that allows a portion of aid to be devoted to reducing the government's seigniorage requirement. This creates a strong link between official aid flows and private capital flows, giving rise to tradeoffs reminiscent of the literature on private capital inflows in emerging markets. When the credibility of policymakers' commitment to low inflation is firm, some degree of dirty floating, with little or no sterilization of increases in the monetary base, is the most attractive approach.",0
2074,"Although theory suggests that the real exchange rate should depreciate after a permanent trade liberalization but could appreciate temporarily with a transitory one, little empirical evidence exists. Unlike existing studies that use either indirect tests or openness measures that could be unreliable, this paper uses an event study based on individually documented trade liberalization in 45 countries. The result shows that real exchange rates depreciate after countries open their economies to trade. In countries with multiple liberalization episodes, however, real exchange rates do not depreciate at the start of trade liberalization in early episodes, suggesting that partial or transitory trade liberalizations deter adjustments toward the equilibrium exchange rate.",0
2075,"The ""conservative central banker"" has come under attack recently. Explicitly modeling the interaction of a trade union with monetary policy, it has been argued that the standard solution to the inflationary bias in monetary policy might actually be welfare-reducing if the trade union has an exogenous preference against inflation. We reframe this discussion in a standard trade union model. We show that the case against the conservative central banker rests on the assumption of a strictly nominal outside option (for instance, unemployment benefits) for the union. There is no welfare gain associated with making the central bank less conservative than society, however, if the outside option is in real terms. As the nominal components of the trade union's outside option are mainly public transfers, we also show that the conservative central banker is always optimal if the government can choose the level of nominal unemployment benefits as well as the degree of central bank conservatism.",0
2077,"This paper reviews the literature on the effects of capital account liberalization and stock market liberalization on economic growth. The various empirical measures used to gauge the presence of controls on capital account transactions as well as indicators of stock market liberalization are discussed. We compare detailed measures of capital account controls that attempt to capture the intensity of enforcement with others that simply capture whether or not controls are present. Our review of the literature shows the contrasting results that have been obtained. These differences may reflect differences in country coverage, sample periods and indicators of liberalization. In order to reconcile these differences, we present new estimates of the effects on growth of capital account liberalization and stock market liberalization. We find some support for a positive effect of capital account liberalization on growth, especially for developing countries.(This abstract was borrowed from another version of this item.)",0
2081,"Analysis of firm-level panel data from three sub-Saharan African economies shows that exporting manufacturers have a total factor productivity premium of 11-28 percent. The data do not allow testing of whether these premiums are caused by selection of more efficient producers into exporting or by learning-by-exporting. By thinking about the mechanisms behind selectivity and learning, however, our finding of higher premiums for direct exporters and exporters to outside Africa could be interpreted as being consistent with learning-by-exporting effects. However, if learning-by-exporting is indeed present in the data, we cannot disentangle its effect on productivity from those of more traditionally recognized channels of international technology diffusion.(This abstract was borrowed from another version of this item.)",0
2082,"This study uses bivariate extremal dependence measures, based on the number of equity return co-exceedances in two markets, to quantify both negative and positive equity returns contagion in mature and emerging equity markets during the past decade. The results indicate (a) higher contagion for negative returns than for positive returns; (b) a secular increase in contagion in Latin America not matched in other regions; (c) global increases in contagion following the 1998 financial crises; and (d) that the use of simple correlations as a proxy for contagion could be misleading, as the former exhibit low correlation with extremal dependence measures of contagion.(This abstract was borrowed from another version of this item.)",0
2083,"This paper uses micro data from the German Socio-Economic Panel to document that the wage structure in West Germany was remarkably stable during 1984-97, with little variation over time in wage or earnings inequality between and within different skill groups. Empirical evidence suggests that this stability is attributable to institutional factors rather than market forces. The rigidity of relative wages, despite relative shifts in labor demand that favor skilled workers, has resulted in sharp declines in employment rates for unskilled workers. The microeconomic evidence is shown to have important implications for interpreting trends in wage shares, capital-labor ratios, and aggregate unemployment.(This abstract was borrowed from another version of this item.)",0
2084,"There is increasing recognition that corruption has substantial, adverse effects on economic growth. But if the costs of corruption are so high, why don't countries strive to improve their institutions and root out corruption? Why do many countries appear to be stuck in vicious circles of widespread corruption and low economic growth, often accompanied by ever-changing governments through revolutions and coups? A possible explanation is that when corruption is widespread, individuals do not have incentives to fight it even if everybody would be better off without it. Two models involving strategic complementarities and multiple equilibria attempt to illustrate this formally. Copyright 2004, International Monetary Fund",0
2085,"This study investigates the relationship between production efficiency in financial intermediation and financial system size. The study predicts and tests for the existence of ""systemic scale economies"" (SSE) effects, whereby value-maximizing intermediaries operating in large systems are expected to have lower costs of production, risk absorption, and reputation signaling than intermediaries operating in small systems. The study explores the mechanics of SSEs and estimates their quantitative relevance using a large cross-country banking data panel. The study shows strong evidence in support of SSEs and finds that the institutional environment, risk environment, and market concentration affect significantly the production efficiency of financial intermediation services. Copyright 2004, International Monetary Fund",0
2086,"This paper describes how the changed conditions in the international monetary system have undermined the role originally envisaged for the SDR. It argues that the concept of a global stock of international liquidity, which was fundamental to the creation of the SDR, is now no longer relevant. Nonetheless, there are good reasons to satisfy part of the growing demand for international reserves with SDR allocations: (i) there are efficiency gains, as SDRs can be created at zero resource cost, and thus obviate the need for countries to run current account surpluses or engage in expensive borrowing to obtain reserves, and (ii) there would be a reduction in systemic risk, as SDRs would substitute to some extent for borrowed reserves, which are a less reliable and predictable source of reserves, especially in times of crisis. Copyright 2004, International Monetary Fund",0
2087,"After the large exchange rate depreciations following the 1997 East Asian crisis, export volumes from East Asian countries responded with a notable lag. Two main explanations for this lag have been proposed: that contraction in domestic credit affected supply of exports and that ""competitive depreciation"" by other countries neutralized the effects on demand for exports. This paper considers the plausibility of these two mechanisms using a new monthly database of exports of selected industries. The results indicate that ""competitive depreciation"" played an important role in the propagation of the East Asian crisis through the trade channel, even at a monthly frequency. Copyright 2004, International Monetary Fund",0
2088,"This study investigates the impact of financial sector reforms on interest rate spreads in the commercial banking system in Malawi. The financial reform program commenced in 1989 when both the Reserve Bank Act and the Banking Act were revised with the easing of entry requirements into the banking system, and indirect monetary policy instruments were subsequently introduced in 1990. The adoption of a floating exchange rate in 1994 marked the end of major policy reforms in the Malawian financial sector. Using alternative definitions of spreads, our analysis shows that spreads increased significantly following liberalization, and panel regression results suggest that the observed high spreads can be attributed to high monopoly power, high reserve requirements, high central bank discount rates, and high inflation. Copyright 2004, International Monetary Fund",0
2089,"Empirical data show that real wages fall sharply during periods of high inflation. This paper suggests a simple general equilibrium explanation, without relying on nominal rigidities. It presents an intertemporal two-sector model with a credit channel of monetary transmission. In this setting, inflation reduces real wages through (1) a decline of the capital stock, and (2) a shift in relative prices. The two effects are additive and make the decline in real wages exceed the decline in per capita GDP. This mechanism may contribute to rising poverty during periods of high inflation. Copyright 2004, International Monetary Fund",0
2090,"This paper develops a model that captures important features of debt crises of the Brazilian type. Its applicability to Brazil lies in the facts that (1) macroeconomic fundamentals were relatively sound in the wake of the crisis (e.g., a nonnegligible primary surplus, a relatively low debt-GDP ratio, and low inflation); and (2) the trigger for the crisis - forthcoming elections with an expected regime change - appears to be extraneous. We rationalize the sort of circularity involved in a country's credit rating. In particular, we show how country credit ratings could bring about unstable macroeconomic behavior, and explore the implications of such behavior for fiscal policy. Copyright 2004, International Monetary Fund",0
2092,"Export and import price indices are essential for assessing the impact of international trade on the domestic economy. Among their most important uses are analyzing developments in the trade balance, measuring foreign prices' contribution to domestic inflation, and deflating nominal values of exports and imports for estimating the volume of gross domestic product. This paper discusses economic concepts for trade price indices at some length. We note the need for reasonably frequent chaining in view of the fluctuation in the conditioning variables of trade price indices. We characterize the effect of the residency orientation of the index on the substitution biases of the commonly used Laspeyres and Paasche formulas, and superlative formulas, which greatly attenuate these biases. Finally, we consider the data sources and methods used to compile them. Copyright 2004, International Monetary Fund",0
2093,"Univariate studies of the hypothesis of unit roots in real exchange rates have yielded consensus point estimates of the half-life of deviations from purchasing power parity (PPP) of between three to five years (Rogoff, 1996). However, conventional least-squares-based estimates of half-lives are biased downward. Accordingly, as a preferred measure of the persistence of real exchange rate shocks we use median-unbiased estimators of the half-life of deviations from parity, which correct for the downward bias of conventional estimators. We study this issue using real effective exchange rate (REER) data for 20 industrial countries in the post-Bretton Woods period. The serial correlation-robust median-unbiased estimator yields a cross-country average of half-lives of deviations from parity of about eight years, with the REER of several countries displaying permanent deviations from parity. However, using the median-unbiased estimator that is robust to the moving average and heteroskedastic errors present in real exchange rate data reduces the estimated half-life of parity deviations. Using this unbiased estimator, we find that the majority of countries have finite point estimates of half-lives of parity deviation, which is supportive of PPP holding in the post-Bretton Woods period. We also find that the average bias-corrected half-life of parity deviations is about five years, which is consistent with (but at the upper end of) Rogoff's (1996) consensus estimate of the half-life of deviations from parity. Copyright 2003, International Monetary Fund",0
2094,"The popular impression that Africa has not integrated into world trade, as suggested by the evolution in simple indicators, has been called into question recently by more formal analysis. This paper refines and generalizes this analysis and lends support to the popular view of disintegration, but only for countries in Francophone Africa. These countries are currently underexploiting their trading opportunities and have witnessed disintegration over time, a trend that is most pronounced in their trade with technologically advanced countries. There is some evidence, on the other hand, that countries in Anglophone Africa are reversing the trend of disintegration, particularly in their trade with advanced countries. Copyright 2003, International Monetary Fund",0
2095,"Previous studies find that the interest rate term spread predicts real U.S. economic activity. We show that this relationship breaks down for the 1990s and suggest that its earlier success was due to high and volatile inflation. We find, however, that the high-yield spread (HYS) between ""junk bond"" and government bond yields predicts real activity during the 1990s--especially high levels of the HYS. We also find that the HYS works through both the demand and the supply side of the economy. We interpret our findings as supportive of a financial accelerator mechanism. Copyright 2003, International Monetary Fund",0
2096,"In this paper we examine compensation schemes that prevent a threat of secession by any of a country's regions. We prove that, under quite general assumptions on the distribution of citizens' preferences, there exist transfer schemes that are secession-proof. Moreover, we show that these compensation schemes entail a degree of partial equalization among regions: the gap between advantaged regions and disadvantaged regions has to be reduced but it should never be completely eliminated. We demonstrate that in the case of a uniform distribution of the nation's citizens, the secession-proof conditions generate the 50 percent compensation rule for disadvantaged regions. Copyright 2003, International Monetary Fund",0
2097,"Since 1990, Singapore has sought to control motor vehicle ownership by means of an auction quota system, whereby prospective vehicle buyers need to obtain a quota license before they can make their purchase. This paper assesses the success of the vehicle quota system in meeting its objectives of stability in motor vehicle growth, flexibility in the motor vehicle mix, and equity among motor vehicle buyers. Two important implementation issues - quota subcategorization and license transferability - are highlighted, and policy lessons are drawn for the design of auction quotas in general. Copyright 2003, International Monetary Fund",0
2098,"This paper analyzes issues concerning the speed of adjustment and sequencing of reforms in a transition economy. It presents a dynamic general equilibrium model parameterized with Chinese data. The model is used to generate different policy simulations that highlight the importance of the policy instruments used during the transition period. The simulations consider privatization, tariff reform, and devaluation, as well as alternative speeds of introducing these policies. They show that different speeds of adjustment, as well as sequencing of reforms, will have very different implications for macroeconomic aggregates. Copyright 2003, International Monetary Fund",0
2099,"This paper examines the role of structural factors - governance and rule of law, corporate sector governance (creditor rights and shareholder rights), corporate financing structure - as well as macroeconomic variables in currency crises. Using a technique known as a binary recursive tree allows for interactions between the various explanatory variables. It is found that structural vulnerabilities play an important role in the occurrence of ""deep"" currency crises (those with a real GDP growth decline of at least 3 percentage points) and that there are complex interactions between these structural vulnerabilities and macroeconomic imbalances. Copyright 2003, International Monetary Fund",0
2100,"The conventional growth-accounting approach to estimating the sources of economic growth requires unrealistically strong assumptions about either competitiveness of factor markets or the form of the underlying aggregate production function. This paper outlines a new approach utilizing nonparametric derivative estimation techniques that does not require imposing these restrictive assumptions. The results for East Asian countries show that output elasticities of capital and labor tend to be different from the income shares of these factors and that the growth of total factor productivity over the period 1960-95 has been an important factor in the overall growth performance of these countries. Copyright 2003, International Monetary Fund",0
2101,"According to numerous accounts, the Great Recession has left many recent college graduates struggling to find jobs that utilize their education. However, a look at the data on the employment outcomes for recent graduates over the past two decades suggests that such difficulties are not a new phenomenon: individuals just beginning their careers often need time to transition into the labor market. Still, the percentage who are unemployed or “underemployed”—working in a job that typically does not require a bachelor’s degree—has risen, particularly since the 2001 recession. Moreover, the quality of the jobs held by the underemployed has declined, with today’s recent graduates increasingly accepting low-wage jobs or working part-time.",0
2102,"Countries in the euro area periphery borrowed heavily from abroad in the years leading up to the sovereign debt crisis, largely to finance increased consumption and housing investment. When the crisis hit in 2010, capital flight by private investors forced these countries to bring domestic spending back into line with domestic incomes—the same adjustment required of countries facing a typical balance of payments crisis. Nevertheless, adjustment to the pullback of private capital was not as harsh as might have been expected, owing to the workings of the euro area’s system for managing cross-border payment imbalances between regional commercial banks. This system, known as Target2, offset much of the capital flight with credits extended collectively by euro area central banks to central banks in the periphery.",0
2103,"Puerto Rico’s population has been falling for nearly a decade, and the pace of decline has accelerated in recent years. Although a slowdown in the island’s birthrate has contributed to this decline, a surge in the out-migration of its citizens has been a more important factor. The exodus—which includes a large share of younger people—has hastened population aging, but it has not necessarily led to a “brain drain.” To counter its population loss, Puerto Rico must not only adopt measures to shore up its economy and expand job opportunities, but also enact fiscal reforms and improve the island’s amenities.",0
2104,"In recent years, students have been paying more to attend college and earning less upon graduation—trends that have led many observers to question whether a college education remains a good investment. However, an analysis of the economic returns to college since the 1970s demonstrates that the benefits of both a bachelor’s degree and an associate’s degree still tend to outweigh the costs, with both degrees earning a return of about 15 percent over the past decade. The return has remained high in spite of rising tuition and falling earnings because the wages of those without a college degree have also been falling, keeping the college wage premium near an all-time high while reducing the opportunity cost of going to school.",0
2105,"Securities loans collateralized by cash are by far the most popular form of securities-lending transaction. But when the cash collateral associated with these transactions is actively reinvested by a lender’s agent, potential risks emerge. This study argues that the standard compensation scheme for securities-lending agents, which typically provides for agents to share in gains but not losses, creates incentives for them to take excessive risk. It also highlights the need for greater scrutiny and understanding of cash reinvestment practices—especially in light of the AIG experience, which showed that risks related to cash reinvestment, by even a single participant, could have destabilizing effects.",0
2106,"Funding for New Jersey’s low-income school districts tumbled in the most recent recession, and the Abbott districts—a group of poor urban districts that for almost two decades received special appropriations from the state—were hit especially hard. A comparison with the state’s other low-income districts reveals that the Abbott districts faced markedly sharper declines in aid, relative to trend. Consequently, while all of the low-income districts responded to the drop in state aid by scaling back spending on support services and utilities, only the Abbott group also made significant cuts in instructional spending. Moreover, the fiscal strains of recession appear to have led to layoffs of untenured teachers in the Abbott districts, but not in the state’s other low-income districts.",0
2107,"In the view of many analysts, the best way to assist “underwater” homeowners—those who owe more on their mortgages than their houses are worth—is to reduce the principal on their home loans. Yet in the case of privately securitized mortgages, such write-downs are almost impossible to carry out, since loan modifications on the scale necessitated by the housing market crash would require collective action by a multitude of geographically dispersed security holders. The solution, this study suggests, is for state and municipal governments to use their eminent domain powers to buy up and restructure underwater mortgages, thereby sidestepping the need to coordinate action across large numbers of security holders.",0
2108,"The New York Fed’s Survey of Primary Dealers plays a key role in the Federal Reserve’s understanding of market expectations for monetary policy and the economy, providing timely and comprehensive dealer insight into a range of topics. In recent years, the survey has evolved to reflect the changing macroeconomic environment brought about by the financial crisis and by the Fed’s move into new policy tools aimed at adjusting the size and composition of its balance sheet and giving more explicit forward guidance on the path of short-term interest rates. This study offers an in-depth look at the survey and discusses its structure and evolution.",0
2109,"Economists have not been altogether successful in their efforts to forecast “core” inflation—an inflation measure that typically excludes volatile food and energy prices. One possible explanation is that the models used to make these forecasts fail to distinguish the forces influencing price changes in core services from those affecting price changes in core goods. While core services inflation depends on long-run inflation expectations and the degree of slack in the labor market, core goods inflation depends on short-run inflation expectations and import prices. By using a composite model that combines these different sets of explanatory variables, the authors of this study are able to improve upon the inflation forecasts produced by a standard model.",0
2110,"That central banks should hold foreign currency reserves is a key tenet of the post-Bretton Woods international financial order. But recent growth in the reserve balances of industrialized countries raises questions about what level and composition of reserves are “right” for these countries. A look at the rationale for reserves and the reserve practices of select countries suggests that large balances may not be needed to maintain an effective exchange rate policy over the medium and long term. Moreover, countries may incur an opportunity cost by holding funds in currency and asset portfolios that, while highly liquid, produce relatively low rates of return.",0
2111,"Since the onset of the financial crisis, households have reduced their outstanding debt by about $1.3 trillion. While part of this reduction stemmed from a historic increase in consumer defaults and lender charge-offs, particularly on mortgage debt, other factors were also at play. An analysis of the New York Fed’s Consumer Credit Panel—a rich new data set on individual credit accounts—reveals that households actively reduced their obligations during this period by paying down their current debts and reducing new borrowing. These household choices, along with banks’ stricter lending standards, helped drive this deleveraging process.",0
2112,"The ARRA stimulus package was designed to spur economic and employment growth in response to a deepening U.S. recession and the weakened fiscal conditions of many state governments. An analysis of the local allocation of ARRA funds shows that the $35 billion of stimulus spending in New York was relatively concentrated in expanded funding for Medicaid, while a large share of the $12 billion allocated to New Jersey went to extending unemployment insurance benefits. While ARRA funding supplemented tax revenues in both states in fiscal years 2010 and 2011, the program's spending components are winding down, and New York and New Jersey can no longer rely on these federal transfers when preparing their budgets.",0
2113,"Since the 1980s, employment opportunities in both the United States and the New York–northern New Jersey region have become increasingly polarized. While technological advances and globalization have created new jobs for workers at the high end of the skill spectrum and largely spared the service jobs of workers at the low end, these forces have displaced many jobs involving routine tasks—traditionally the sphere of middle-skill workers. Moreover, these same forces have pushed up wages for high-skill workers disproportionately, contributing to increased wage inequality. The rise in inequality has been especially sharp in downstate New York and northern New Jersey, where the wage gap is now markedly larger than in the nation.",0
2114,"U.S. households accumulated record-high levels of debt in the 2000s and then began a process of deleveraging following the Great Recession and financial crisis. However, the magnitude of these swings in the use of credit varied considerably within the United States. An analysis of trends in household debt over the past decade shows that compared with the nation as a whole, the New York–northern New Jersey region experienced a relatively mild ""credit cycle,"" although pockets of financial stress exist.",0
2115,"Regulators and markets can find the balance sheets of large financial institutions difficult to penetrate, and they are mindful of how undercapitalization can create incentives to take on excessive risk. This study proposes a novel framework for capital regulation that addresses banks' incentives to take on excessive risk and leverage. The framework consists of a special capital account in addition to a core capital requirement. The special account would accrue to a bank's shareholders as long as the bank is solvent, but would pass to the bank's regulators—rather than its creditors—if the bank fails. By design, this special account thus limits risk taking, but ensures that creditors' disciplining incentives are preserved.",0
2116,"As the U.S. share of the world goods trade slips from its level in the 1980s and 1990s, concerns have arisen that the productivity of U.S. exporters has not been growing as fast as that of foreign firms selling similar products. However, an analysis of industry-level trade data suggests that two other factors explain much of the drop in export share: the changing composition of the products traded internationally and the diminished share of U.S. GDP in global output. Declining relative productivity may have played a role in the early 2000s, but it has not been a large factor across industries over the longer term. Overall, there is little evidence of a broad-based decline in the nation’s ability to compete in global markets.",0
2117,"The global recession of 2008-09 led to monetary and fiscal policy responses by central banks and government authorities that were often unconventional in size and scope. A study of expansionary measures employed during the recession suggests that overall, the policies were likely effective in shaping the outlook for a recovery, as forecasters raised their expectations of inflation and GDP growth after the policies’ implementation. From this perspective, the policies stimulated economic activity and prevented deflationary pressures during the financial crisis.",0
2118,"Much of the nation has experienced steep declines in housing prices in recent years. In Manhattan, however, apartment sales prices did not fall as sharply. A study of price-rent ratios in the New York City borough concludes that, while apartment rents are driven by supply and demand forces, apartment sales prices are driven in part by speculative factors, and they sometimes rise or fall to levels incommensurate with prevailing rents. Manhattan price-rent ratios, although off their 2008 highs, are still up dramatically over the past two decades, suggesting less financial “value” today in an apartment purchase there.",0
2119,"In 2008, U.S. regulators banned the short-selling of financial stocks, fearing that the practice was helping to drive the steep drop in stock prices during the crisis. However, a new look at the effects of such restrictions challenges the notion that short sales exacerbate market downturns in this way. The 2008 ban on short sales failed to slow the decline in the price of financial stocks; in fact, prices fell markedly over the two weeks in which the ban was in effect and stabilized once it was lifted. Similarly, following the downgrade of the U.S. sovereign credit rating in 2011—another notable period of market stress—stocks subject to short-selling restrictions performed worse than stocks free of such restraints.",0
2120,"The U.S. Treasury and the Federal Reserve System have long enjoyed a close relationship, each helping the other to carry out certain statutory responsibilities. This relationship proved beneficial during the 2008-09 financial crisis, when the Treasury altered its cash management practices to facilitate the Fed’s dramatic expansion of credit to banks, primary dealers, and foreign central banks.",0
2121,"For several years prior to 2010, countries in the euro area periphery engaged in heavy borrowing from foreign private investors, allowing domestic spending to outpace incomes. Now these countries face debt crises reflecting a loss of investor confidence in the sustainability of their finances. The result has been an abrupt halt in private foreign lending to these economies. This study explains how the periphery countries became dependent on foreign borrowing and considers the challenges they face reigniting growth while adjusting to greatly reduced access to foreign capital.",0
2122,"Colleges and universities can contribute to the economic success of a region by deepening the skills and knowledge—or human capital—of its residents. Producing graduates who join the region’s educated workforce is one way these institutions increase human capital levels. In addition, the knowledge and technologies created through research activities at area universities may not only attract new firms to a region but also help existing businesses expand and innovate. These “spillover effects” can in turn raise the region’s demand for high-skilled workers.",0
2123,"While the goals that guide monetary policy in different countries are very similar, central banks diverge in their methods of implementing policy. This study of the policy frameworks of four central banks—the Federal Reserve, the European Central Bank, the Bank of England, and the Swiss National Bank—focuses on two notable areas of difference. The first is the choice of an interest rate target, a standard feature of conventional monetary policy. The second is the choice of instruments for managing the central banks’ expanded balance sheets—a decision made necessary by the banks’ unconventional practice of acquiring large quantities of assets during the financial crisis.",0
2124,"Economists have long studied the relationship between resource utilization and inflation. Theory suggests that when firms use labor and capital very intensively, production costs tend to rise and firms have more scope to pass those cost increases along in the form of higher product prices. In contrast, when that level of intensity is relatively low—that is, when the economy is operating with slack—production costs tend to rise more slowly (or even fall) and firms have less scope for raising prices. Empirical evidence, however, has varied concerning the exact nature of the relationship between resource utilization and inflation. In this study, the authors reexamine this relationship by evaluating the presence of “threshold effects.” They find that the level of intensity of resource utilization must be below or above certain critical values before it can help to forecast movements in inflation.",0
2125,"Although both large and small businesses felt the sting of job losses during the 2007-09 downturn, small firms experienced disproportionate declines. A study of the recession’s employment effect on small firms suggests that poor sales and economic uncertainty were the main reasons for their weak performance and sluggish recovery—problems that affected large firms too, but to a lesser degree. Although a tightened credit supply constrained some small firms, weak consumer demand for the firms’ products and services was a more pressing factor, reducing revenues and dampening new investment spending.",0
2126,"One of the chief actions taken by the Federal Reserve in response to the financial crisis was the introduction or expansion of facilities designed to provide liquidity to the funding markets. A study of the programs suggests that the liquidity facilities generated $20 billion in interest and fee income between August 2007 and December 2009, or $13 billion after taking into account the estimated $7 billion cost of funds. Moreover, the Fed took important steps to limit the credit exposure it incurred in connection with the facilities.",0
2127,"In an environment of high foreclosure rates and distressed housing markets, federal policies are focusing on loan modifications to help delinquent homeowners pay their mortgages. While it is too soon to assess the effectiveness of these modifications, policymakers considering future refinements may gain insight from a more established, state-level enterprise that takes an alternative approach to mortgage relief. The Pennsylvania Homeowners’ Emergency Mortgage Assistance Program provides temporary income support to homeowners unable to pay their mortgage during a spell of unemployment. The program has helped most participants retain their homes while paying off their loans—at a potentially lower cost than that of other relief initiatives.",0
2128,"Recent years have seen a sharp rise in the number of negative equity homeowners--those who owe more on their mortgages than their houses are worth. These homeowners are included in the official homeownership rate computed by the Census Bureau, but the savings they must amass to retain their home or purchase a new home are daunting. Recognizing that these homeowners are likely to convert to renters over time, the authors of this analysis calculate an ""effective"" rate of homeownership that excludes negative equity households. They argue that the effective rate--5.6 percentage points below the official rate--may be a useful guide to the future path of the official rate.",0
2129,"Over the past decade, the United States has seen real estate activity swing from boom to bust. But upstate New York has been largely insulated from this volatility, with metropolitan areas such as Buffalo, Rochester, and Syracuse even registering home price increases during the recession. An analysis of upstate housing markets over the most recent residential real estate cycle indicates that the region's relatively low incidence of nonprime mortgages and the better-than-average performance of these loans contributed to this stability.",0
2130,"In the wake of the most recent U.S. recession, both New York State and New Jersey have faced multibillion-dollar budget gaps. An analysis of the makeup of their budgets reveals that the states' heavy reliance on personal income taxes--particularly from high-wage earners in the finance sector--has exacerbated revenue shortfalls. To close their budget gaps, New York and New Jersey have had to make difficult choices about tax increases and service cuts. In the future, the states might take steps to avert such budget quandaries by establishing ""rainy day"" funds or restructuring taxes to make them less sensitive to the business cycle. Subseries: Second District Highlights",0
2131,"Facing a shortage of U.S. dollars and a growing need to support their dollar-denominated assets during the financial crisis, international firms increasingly turned to the foreign exchange swap market and other secured funding sources. An analysis of the ensuing strains in the swap market shows that the dollar ""basis""--the premium international institutions pay for dollar funding--became persistently large and positive, chiefly as a result of the higher funding costs paid by smaller firms and non-U.S. banks. The widening of the basis underscores the severity and breadth of the crisis as markets designed to facilitate the flow of dollars faltered and institutions worldwide struggled to obtain funds.",0
2132,"Women fared decidedly better than men during the most recent recession. By August 2009, the unemployment rate for men had hit 11.0 percent, while that for women held at 8.3 percent. This 2.7 percentage point unemployment gender gap--the largest in the postwar era--appears to reflect two factors: first, men were much more heavily represented in the industries that suffered the most during the downturn. Second, there was a much sharper increase in the percentage of men who--prompted, perhaps, by a decline in household liquidity--rejoined the labor force but failed to find a job.",0
2133,"Over the past several years, U.S. homebuyers have increasingly favored fixed-rate mortgages over adjustable-rate mortgages (ARMs). Indeed, ARMs have dropped to less than 10 percent of all residential mortgage originations, a near-record low. One might speculate that the decline in the ARM share has been driven by “one-off” factors relating to the financial crisis. However, a statistical analysis suggests that recent trends can largely be explained by the same factors that have historically shaped mortgage choice—most notably, the term structure of interest rates and its effects on the relative price of different types of mortgages. Supply-side factors, in particular a rise in the share of mortgages eligible to be securitized by the housing government-sponsored enterprises, also play a role in the low current ARM share.",0
2134,"Expectations about future inflation are generally thought to play an important role in households’ decisions about spending and saving. They are also of great interest to central bankers, who take them into account when determining policy or assessing the effectiveness of communications with the public. To help improve existing survey measures of inflation expectations, the Federal Reserve Bank of New York recently joined with other institutions and academic consultants to develop a set of survey questions that will yield more reliable information on households’ inflation expectations, inflation uncertainty, and expectations about future wage changes.",0
