,abstract,top_journal
1218," This paper compares the home-market performance of German multinational enterprises (MNEs) and national firms, both before and after switching from national to multinational activities. Regarding the former case, our results show that future multinationals outperform domestic firms. When assessing the ex post performance of multinationals, selectivity issues must be taken into account. Applying an endogenous treatment model, it turns out that after switching, both productivity and wage growth are higher at newly founded MNEs. While capital intensities increase compared with those of national firms, employment growth rates are negatively related to switching, suggesting that home and foreign employment are substitutes. Copyright 2009 The Authors. Journal Compilation Verein für Socialpolitik and Blackwell Publishing Ltd. 2009.",0
1219," Using intraday data, we assess the impact of monetary news on the full length of the euro-area yield curve. We find that the publication of monetary data has a significant impact on interest rates with maturities ranging from one to ten years, with the largest effect on the one- to five-year segment. These results suggest that when gauging the policy-relevant signals, market participants look through short-term movements of annual M3 growth and focus instead on the trend rate of monetary expansion over the medium term. Copyright 2009 The Authors. Journal Compilation Verein für Socialpolitik and Blackwell Publishing Ltd. 2009.",0
1220," This paper investigates consumer expenditures of German households pre- and post-retirement. The widely observed distinct drop in spending upon retirement entry poses an empirical puzzle since life cycle theory predicts smoothing of the marginal utility of consumption over time. As one explanation, I explore the role of home production as a substitute for consumer expenses. Taking a combined look at consumer expenditures and time use pre- and post-retirement, I find a significant drop of about 17% of pre-retirement expenses at retirement which coincides with an increase in time spent on home production of an additional 89 minutes per day, accounting for 21% of average home production. Copyright 2009 The Author. Journal Compilation Verein für Socialpolitik and Blackwell Publishing Ltd. 2009.",0
1221,"This article explores the consequences of a suppliers' merger on consumers' welfare when the product is sold to consumers by independent retailers competing à la Cournot. The literature shows that under the standard assumptions of private contracting and passive beliefs, there is no impact at all. I show that this unintuitive result strongly depends on the implicit assumption that suppliers have infinite capacities of production. Indeed, assuming that suppliers face a capacity constraint and that retailers hold out-of-equilibrium beliefs compatible with this constraint, I show that the merger raises the price on the final market and reduces consumers' welfare.",0
1222,"The annual Eurovision Song Contest provides a setting where Europeans can express their sentiments about other countries without regard to political incentives. Analysing voting data from the 25 contests between 1981 and 2005, we find strong evidence for the existence of clusters of countries that systematically exchange votes regardless of the quality of their entries. Cultural, geographic, economic and political factors are significant determinants of point exchanges. Factors such as order of appearance, language and gender are also important. There is also a substantial host country effect. We find some evidence of reciprocity but no evidence of strategic voting.",0
1223,"Change in efficiency in South African banks covering the period 2001 to 2011 is estimated and decomposed into various components of efficiency change using the Decomposition of Productivity Index Numbers (DPIN). All four banks experienced, on average, positive TFP growth during the sample period with a decline starting in 2009. All four banks experienced technical progress and positive efficiency change for a major part of the sample period. On average the banks were not output technical efficient, but were output scale efficient. All the banks handled the financial crisis since 2007/2008 in its own peculiar way.",0
1224,"This study ranks the top 20 European economics departments on the basis of five prestigious awards won/held by these departments’ current faculty: the Nobel Prize in Economic Sciences, the Yrjö Jahnsson Award, the European Economic Association’s Presidency, the European Economic Association’s Alfred Marshall/Joseph Schumpeter Lecturers and the European Economic Association’s Hicks-Tinbergen Medal. Based on our methodology, the London School of Economics is the top economics department in Europe. Rounding out the top three European economics departments are the University of Bonn and the University of Cambridge, respectively.",0
1225,"This paper calculates Value at Risk under under a GARCH framework for returns, without assuming a given probability distribution for errors of GARCH process. The procedure is given and its accuracy is checked. The bootstrap method is proposed to study the finite sample properties of estimate. Using five examples, we show that our approach works well. The good properties of our approach are proved. A methodology is proposed for selecting the time horizon. Comparisons with JPMorgan Riskmetrics outcomes are performed. Finally, a real data set is considered.",0
1226,"In a careful and thorough empirical study, Christopher Udry (1996) shows convincingly that, in a large sample of West African households, household resource allocations were not Pareto efficient. This paper argues that observation of the Pareto inefficiency of a household resource allocation does not, however, refute the hypothesis that it chooses this resource allocation as if it maximises some form of household welfare function possessing the Pareto property. To refute that hypothesis it is necessary to show that the observed allocation does not represent a second best optimum. For this it will be necessary to show that the estimated parameters of the model lie in a region of the parameter space for which the second best optimality of the allocation does not hold.",0
1227,"Can central bank communication act as a complementary instrument when policymakers are facing boom-bust cycles? Against the background of the current discussion about introducing an additional instrument when dealing with asset price misalignments, we argue that one of the core instruments of monetary policy should be considered: central bank communication. In a stylised model, communicating the future path of policy can change the trade-off between the proactive policy of curbing asset price inflation and the reactive policy of loosening monetary policy conditions during the boom phase. We show that the additional use of communication supports the proactive strategy.",0
1228,"Using a Solow-Swan model with a stochastic saving rate and stochastic productivity we analyse the distributions of parameter estimates that emerge under various choices of technology, and of the dimension of the panel on which cross-section regressions are based. There are distinct asymmetries that characterise these distributions. These asymmetries become more pronounced when the effects of a near-unit root in the productivity shock become magnified over a longer time horizon and when the underlying production function is not Cobb-Douglas. Consequently, relying on traditional econometric transformations of these parameter estimates based on symmetric distributions, such as t ratios, will be quite misleading if one tries to assess technology parameters and ß -convergence.",0
1229,"A prominent strand of literature featuring large monopoly unions and monopolistically competitive goods markets has concluded that design of the monetary regime can influence equilibrium unemployment as well as inflation. In this paper, it is shown that this non-neutrality result crucially hinges on the assumption that, prior to entering wage negotiations, unions do not formulate real wage and employment objectives that are jointly feasible, in the sense that they are consistent with the set of possible labour-market outcomes implied by the underlying economic structure.",0
1230,"This paper examines, via an event study approach, the effect of Greece’s veto against FYROM’s bid for NATO accession on the stocks of Greek firms conducting business in FYROM. The results show a negative effect on the stocks of these Greek firms while the veto “news” was taken into account at an earlier date rather than the actual veto announcement. This date is identified as the date when negotiations over a bilateral resolution appeared to collapse.",0
1231,"This paper presents information on wage bargaining institutions, collected using a standarised questionnaire. Our data provide information from 1995 and 2006, for four sectors of activity and the aggregate economy, considering 23 European Countries, plus the US and Japan. Main findings include a high degree of regulation in wage setting in most countries. Although union membership is low in many countries, union coverage is high and alomost all countries also have some form of national minimum wage. Most countries negotiate wages on several levels, the sectoral level still being the most dominant, with an increasingly important role for bargaining at the firm level. The average length of collective bargaining agreements is found to lie between one and three years. Most agreements are strongly driven by developments in prices and eleven countries have some form of indexation mechanism which affects wages. Cluster analysis identifies three country groupings of wage-setting institutions.",0
1232,"This study examines the disciplanary effect of monetary union in the Caribbean Community (CARICOM); specifically, whether there is a systematic difference between fiscal discipline in the Eastern Caribbean Currency Union (ECCU), a sub-regular grouping in CARICOM and other CARICOM members which retain monetary sovereignty. Fixed effects estimation is applied to a panel of 12 CARICOM countries over the period 1984-2004. Results indicate that non-ECCU countries are relatively more fiscally disciplined than ECCU countries, and that the dissimilarities between the 2 groups may be attributed to differences in real GDP per capita, openness, net international reserves and financial depth.",0
1233,"The role of equities, house prices, and goverment bonds are investigated in a three-equation dynamic macroeconomic model of the United Kingdom economy. A theoretical structure is given and the derived econometric model is estimated using quarterly data 1964(4)-2005(1). The equity crash of 1999-2000 is used as a way of analysing the dynamic interactions of the system. These show strong evidence of substitution between housing and equities as a means of holding wealth, while the volatility in equities and house prices tends to mitigate the expected volatility in income. The supply of goverment bonds and monetary policy are seen to be stabilising in the post shock environment.",0
1234,"This paper has a two-fold orientation: firstly, it examines the linkages and the time-series properties of a set of nominal and real macroeconomic variables in Greece, under different exchnage-rate systems and varying fiscal regimes. Secondly, it makes an effort to evaluate some macro-monetary policy had been used to accommodate foreign disturbances and fiscal policy chnages. Concerning the former, prices have played a central role between nominal and real variables while verifying evidence in inflation persistence. Regarding the latter, the central bank is primarly monetary-transmission mechanism. In principle, the monetary authorities appear to have engaged in accommodative,and to a lesser extent extent sterilisation, schemes of policy action, notwithstanding the clear tendency towards stsyematic control, thereby suggesting consistency with the conventional priors of policy-competence hypothesis.",0
1235,"This paper investigates the role of regions to the outcomes of Taiwan's labour market over the period 1994-2007 using panel data on average annual wage and unemployment across the country's 23 regions. While wage inequality is rising within regions, there is a wage convergence between regions, although the speed is very low. The analysis on the degree of persistence of regional unemployment in Taiwan's regional labour market is also provided. Furthemore, the existence of a wage curve in Taiwan is somewhat controversial, although its pattern has been found in more than 40 countries. Using a panel two-stage least squares method, we find that there is no significantly negative relationship between wage and unemployment in Taiwan.",0
1236,"The focus of this paper is on the extent to which the macroeconomic models developed by the European Central Bank (ECB) and the Bank of England (BoE) are consistent with the 'New Consensus Macroeconomics' (NCM for short). The macroeconometric models are important in two respects. First, they are used as a key element in the forecasting of macroeconomic variables, notably inflation, output and employment, which then help to inform the decisions made by the respective Committees that are responsible for reaching relevant decisions on interest rates. Second, they should reflect the general theoretical stance of the economic advisers and policy makers of the Central Banks, which informs their general outlook on the economy. We examine the theoretical aspects of both the NCM model and those of the other two models along with the policy implications and monetary practice of the two central banks. We closely consider the consistency between the two macroeconomic models and the NCM.",0
1237,"This paper analyses the structural models used at the Federal Reserve Board (FRB) and assesses the extent to which they reflect the modern New Consensus in Macroeconomics (NCM). It argues that the currently used FRB/US and the FRB/Global models have maintained key theoretical features of the old MPS model and Multi-Country-Model (MCM), including the transmission channels of monetary policy. However, the FRB/US and the FRB/Global encompasses major features of the NCM, namely a prominent role for expectations in the monetary policy process, the natural rate hypothesis and the unemployment bias.",0
1238,"The paper analyses the current credit crisis and finds that NCM or Neo-Wicksellian models are inadequate to detect the roots of the crisis, let alone to deal from a policy perspective with the problems and the cures. It attempts to rectify some of these drawbacks of the NCM models and in the way monetary policy should be designed. First, it suggests that the policymakers' objective function should be augmented to include a target on asset price inflation in a way that does not impede the free functioning of financial markets. The variable that suggests itself as target is the household net wealth as percent of disposable income. Second, it introduces a wealth effect in consumption, which is necessary if the effect of bubbles is to be detected and ultimately prevented. Third, it endogenises the wealth effect in cunsupmtion by explaining separately financial and housing wealth in a rudimentary way. Fourth, it endogenises potential output and the natural interest rate so that erroneous policy implications are bypassed.",0
1239,"We conduct a meta-analysis of the Taylor rule collecting a large number of estimated coefficients from the literature. Our objectives include consideration of heterogeneity in the estimated coefficients, identification of its sources, and examining for the presence of publication bias and genuine effect. The coeficients under study are the response of interest rate to both inflation and output gap. We find a considerable degree of heterogeneity that characterizes the finding for both coefficients. Although there is evidence for publication bias for both coefficients, a genuine effect is found only for the inflation gap response. Estimates of the inflation coefficient converge to a value for which a consensus can be built.",0
1240,"Any country designing a national health system today has the advantage that virtually every structure which it might be considering has been tried, to some degree or another, by some other country. Looking at evidence from those experiments yields a number of broad conclusions. Most importantly, standard economic analysis applies in health care, as in other areas, in the sense that demand curves slope down and supply curves slope up. Theories which argue that economic theory does not apply to health care- the argument that doctors induce unnecessary demand for their hold up. In terms of broad policy conclusions, the international empirical evidence suggests that shifting doctors from free-for-service to capitation reduces their productivity and that preventive care, while good for patients, cannot be counted on to reduce costs. While suppliers of health care do respond to incentives in the same general manner as do suppliers of any other products, the private sector should not be seen as the enemy of a national health system. Private insurance and private supply can function as part of an efficient, universal national health care system.",0
1241,"The objective of this paper is to gain an insight into the Greek hyperinflation that occured during the period 1941-1946. In doing so, a relatively novel data-set in conjuction with the bound testing approach to cointegration and error correction models developed within the autoregressive distributed lag (ARDL) framework, shed additional light on the underlying long-run relationship between money supply and inflation. Granger causality tests between money supply and prices are also conducted in the effort to ascertain the direction of causality between money supply and the (hyper) inflation rate.",0
1242,This paper examines a quantity-setting mixed market model in which both a social-welfare-maximizing public firm and a profit-maximizing private firm can adopt wage-rise contracts as a strategic commitment. The paper then shows that the equilibrium coincides with the Stackelberg solution where the public firm is the leader.,0
1243,"The aim of this paper is to show that there are clear advantages in forecasting overall market trends and in policy analysis in treating the US housing market as homogeneous. This study differs from the traditional approach and other studies that attempt to deal with US house prices in a significant way. In these studies there is no nationwide housing market, but a compendium of segmented markets. In fact, most, if not likely impact on the overall economy. In this paper we focus on the methodology and the modelling aspects of treating the US housing market as homogeneous and its implications.",0
1244,"The housing market has usually been analyzed in partial equilibrium models, or adopting a spatial/geographical approach. The aim of this paper is to propose a model for the housing sector in the context of a macroeconomic model for the whole economy, with all major relationships between real and financial markets properly accounted for, and a strong tie with national accounts. The general model is developed in the tradition of dynamic stock-flow consistent models (see for example Godley and Lavoie, 2007). We begin by presenting a general setting for a dynamic model, consistent with the Social Accounting Matrix aprroach to national accounts. We analyze some key variables related to the evolution of the U.S. housing market. Finally, after presenting the key features of the model, we simulate it to analyze its properties and its ability to reproduce some key stylized facts on the recent evolution of the U.S. economy.",0
1245,In recent years there has been increasing interest in the role of the housing market. As housing is a major component of individuals’ wealth it is important to understand how house price dynamics may affect consumption. This work focuses on the financial accelerator approach through the ‘collateral’ channel of housing and aims at disentangling the effect of housing in the lifetime decisions of consumption of two groups of households. The first group comprises liquidity constrained households while the second group comprises households who face both liquidity and credit constraints. The model shows that when a subset of households is doubly constrained the resulting distortion towards housing consumption is larger than that found by other life-cycle models with only collateral constrained agents.,0
1246,"The Spanish housing boom has finally come to an end by the second half of 2007 and the change in the property cycle is under way. The future of the Spanish housing market is very difficult to forecast because uncertainties are great in the national and international markets. Despite so many predictions of a crash of the Spanish real estate market, the evidence available suggests a gradual adjustment of demand and supply. The aim of this paper is threefold: (1) to analyse the workings of the housing market in Spain and identify the determinants of the housing boom in the last decade; (2) to analyse the prospects of the housing sector; and (3) to discuss the likely effects on the economy as a whole of the current downturn in the housing market.",0
1247,"With globalization, the size of migration and the value of ethnicity is rising. Also Cyprus undergoes a strong process of change while experiencing large inflows of migration. The paper investigates the challenges and the potentials of migration from a European Union perspective. It advocates for a new concept to measure the ethnic identity of migrants, models its determinants and explores its explanatory power for various types of economic performance. The ethnosizer, a measure of ethnic identity, classifies migrants into four states: integration, assimilation, separation and marginalization. Empirical evidence supports its relevance for economic outcomes.",0
1248,"The increase in transparency embedded in the new monetary policy framework established in the UK after 1997 was expected to make the market less sensitive to interest rate decisions and more to macroeconomic releases. This has not turned out to be the case. This article uses high-frequency data to explore three possible explanations for the puzzling results: markets are still learning the new framework, there have been changes in the surprise component of macroeconomic announcements, and markets react more to international announcements after 1997. None of these hypotheses is born out by the data.",0
1249,"Research in Finance has revealed the presence of higher hearding levels in emerging capital markets compared to their developed counterparts. However, although emerging markets are often typified by thin trading, the latter has never been accounted for in herding estimations. We address this issue for the first time by testing for herding in the Bulgarian market using the methodology proposed by Hwang and Salmon (2004). Results indicate that thin trading leads to an underestimated picture of herding, thus producing evidence in favor of the impact of thin trading upon the measurement of herding.",0
1250,"The paper discusses a range of considerations as to whether the new member countries would benefit from joining EMU, and then to propose alternative criteria for their membership. It begins by rehearsing the 'optimal currency area' arguments, and then consider one aspect of those arguments, namely the use of fiscal policy. The effectiveness of monetary policy within a currency union is then considered, and the exchange rate at which it would be appropriate for a country to join the euro. The current balance of payments positions of new member countries is outlined and the consequence for joining EMU discussed. Finally the appropriate convergence criteria for a country to achieve before a single currency are discussed.",0
1251,"Most debates on part-time employment simply compare part-time employment with the 'standard' full-time employment. However, the heterogeneity of part-timers is much bigger than that of full-time workers, and it is necessary to take this heterogeneity into account. The aim of this paper is to contribute to the academic debate about part-time employment by analysing not only the differences between full-timers and part-timers, but between the different types of part-timers. Our intention is to make groups of workers that allow us to analyse the differences existing between substantial and marginal female part-time employees.",0
1252,"This paper aims to establish the relative positions of the 'convergence countries' and accession countries of the European Union in terms of innovation. These positions were obtained from the aggregation of different innovation variables using the Analysis of Multiples Correspondences. In this kind of multivariate analysis the first factor may be understood as a synthetic indicator, in this case particularly, as a synthetic indicator of innovative activity in the already mentioned countries. The analysis has shown that among the three 'convergence countries' (Spain, Portugal and Greece) only Spanish manufacture presents an innovating profile relatively better than the accession countries. Portuguese and Greek manufacture, on the contrary, presents a low innovating profile, specially, the latter.",0
1253,"Despite considerable progress regarding Mew Member States’ (NMS) nominal convergence with Euro-zone countries, the record is more mixed regarding real/structural convergence. At the same time, almost all NMS face the additional challenge of combining economic and monetary integration with the EU with domestic goals for economic development and growth. In this paper, we examine divergence and convergence, real and structural, in the European Union with respect to the NMS as they seek to adopt the Euro paying special attention to Cyprus. We examine real convergence especially in terms of growth, output gaps, labour productivity and prices, and structural adjustment in terms of output and employment shares. Doing, so we draw on earlier work in the literature and extend the analysis in terms of a composite ‘relative productivity’ indicator that incorporates both output and employment shares. We discuss antidotes to asymmetric shocks such as labour market flexibility and trade integration.",0
1254,This paper follows the suggestion of recent empirical studies on growth and convergence that highlight the importance of industry-level analysis to shed additional light on the conclusions of aggregate level studies to investigate the role of education on productivity growth in a sample of fifteen manufacturing industries in eleven OECD countries over 1980-2000. The insights from new growth theory and a modified and augmented version of the Benhabib and Spiegel (1994) specification are the basis for the empirical analysis of the role of education in innovation and imitation activities highlighting a role for specific schooling levels across industries according to their technological characteristics. The results can have interesting policy implications. The specialisation of countries in industries with different technological characteristics requires the education of a country's population on the appropriate schooling level and the returns to investing in education differ across industries and countries depending on whether they are leaders or not.,0
1255,"The aim of this paper is twofold: in first place we want to ascertain if there is any difference in the convergence process between the 'Littoral' (coastal) and the 'Interior' (inland) areas in Portugal in terms of per capita income. In second place, we examine the relevance of Structural Funds (European Regional Development Funds) as conditioning factors influencing the convergence process in Portugal and to what extent these funds contributed to the growth of regional per capita income. In doing so, we apply a panel data approach to the convergence in per capita income among the 30 NUTS III regions in Portugal, and a separate analysis is given for the regions constituting the 'Littoral' and 'Interior' zones. The evidence shows that the distinction between the 'Littoral' and 'Interior' areas is important in the convergence process in Portugal, pronouncing two differeent convergence patterns. Structural funds help regions to grow faster but their marginal impact is small. Structural funds have a significant positive effect only in the 'Littoral' area helping these regions to grow faster. There is some evidence that the 'Littoral' area spreads out some spill-over effects on the whole regional growth in Portugal.",0
1256,"Reforms of bank-capital rules by the Basel committee (Basel II) are due to come into force in 2007. They require bank regulators to use agencies’ ratings as a basic measure of the riskiness of a bank’s credit portfolio, or else the banks have to implement internal rating measure, which have been approved by government regulators. Ratings of the official agencies are like benchmarks in credit worthiness. We will look at two aspects of rating agencies: (1) How can deal with incentive problems like moral hazard, adverse selection based on asymmetric information and the principal agent problem? (2) Sovereign risk has been prominent in the past, especially for emerging markets. We will analyse he accuracy of official rating agencies during the Asian crisis of 1997/1998 by comparing their performance with the results of basic student country risk rankings. The forecasting quality of these ex post rankings seems to be superior to that of official ratings.",0
1257,"The paper introduces a tractable capital market friction mechanism that allows a break of the parity between the domestic and external interest rates and generates a gradual evolution of capital stock, consumption, relative prices and the interest rate differential- in contrast to the instantaneous convergence found in models with interest rate parity. The friction, derived from the explicit microfoundations, is such that the cost of new loans is an increasing function o net borrowing. The paper also presents a to-sector, open economy model of capital accumulation, where the friction mechanism is combined with standard assumptions about household preferences and production technology, which generates plausible dynamics of macroeconomic variables.",0
1258,"The purpose of the paper is twofold. Firstly, we test the validity of the PPP hypothesis for selected CEEC (Czech Republic, Hungary, Poland and Slovak Republic). Secondly, we attempt to define those countries’ trade linkages between Euro Area, US and the rest of the world. By applying univariate unit root tests as well as a multivariate cointegration test, we find stronger evidence of PPP from the latter test. Moreover, any failure to accept PPP cannot be attributed to structural breaks, apart from one case (between Czech Republic and EU). In overall, there is evidence of strong-form PPP in 6 out of the 8 cases, while for the rest two, weak-form PPP is accepted. Thus, we confirm PPP as a long run equilibrium baseline for these exchange rates per EURO. Furthermore, the fact that PPP holds between these countries and Euro Area indicates absence of trade frictions and other barriers. The implied well-developed trade relations are consistent with those countries’ entry into EMU.",0
1259,"This paper empirically assesses the ability of dividend yields to predict future tock returns in Germany assuming efficient markets and rational expectations. Since the order of integration of repressors are not exactly known, a bound procedure, namely a n autoregressive distributed lag (ARDL) model, is applied to test for cointegrating relationships among future stock returns and today’s divided yields. It is also capable of dealing with the controversial issue of exogeneity of the dividend yield. ARDL and error-correction models are estimated for (future) stock returns and the dividend yield based on consistent estimates and standard normal asymptotic theory.",0
1260,"This paper studies the stability conditions in a simple dynamic economy model, in which central banks adopt an inflation-targeting regime to conduct their policy in a context of flexible exchange rates. We show that when inflation-targeting central banks place a low weight on their inflation target (a relatively high degree of inflation-targeting flexibility), the economy will have a saddle-point stationary equilibrium. In the opposite, when inflation-targeting central banks place a high weight on their inflation target (they have a relatively low degree of inflation-targeting flexibility), a stable equilibrium is impossible. Thus, inflation targeting will automatically give greater weight to exchange rate developments the more open is the economy. Responding too quickly to what may prove to be temporary exchange rate fluctuations, inflation-targeting central banks can set up dynamic instabilities.",0
1261,In an action the seller selects a reservation price to maximize expected revenue. Theory suggests that in some cases the seller can increase his expected revenue by raising his reservation price above his true valuation. We test this notion using a set of auctions on eBay where an active outside dealer market allows us to approximate the seller’s true valuation. We find that auctions with reservation prices marginally above the seller’s true valuation tend to result in higher revenue. We also find empirical support for the argument that bidders with superior information are less susceptible to the winner’s curse.,0
1262,"This paper uses a VAR and VECM framework to examine whether financial development causes growth or vice-versa employing aggregate annual time-series data on Barbados, Grenada, Jamaica, St. Lucia, St. Vincent and the Grenadines and Trinidad and Tobago. The results indicate that a long-run equilibrium relationship between financial development and economic growth exists only in Trinidad and Tobago and the response is bi-directional, lending support to both the denand-following and supply-leading hypothesis. Second, where there is only evidence of a short-run relationship, the results are mixed. Sometimes the causal link is from economic growth to financial development and on other occasions from financial development to economic growth. Third, our findings show that results are country specific and tend to vary with the kind of proxies used to measure financial development.",0
1263,"In Greek economic history EU accession represents a major milestone. Among other effects, it has acted as a catalyst for the country’s integration in the international economy. This paper investigates whether this can find a modicum of empirical verification in the case of capital mobility and the economy’s links with the international capital markets. It does so by examining the saving-investment correlation using both the ARDL bounds testing procedure and Kalman filter methodology. The tests cover the period 1962-2002, as well as sub-periods, and the results obtained suggests that EU membership has positively impacted capital mobility in the case of Greece.",0
1264,"This paper analyzes the performance of several volatility models to forecast daily Value-at-Risk (VaR) of the Kuwait Stock Exchange (KSE). Particularly, the paper models VaR for long and short trading positions by using a collection of ARCH models (GARCH, EGARCH, GJR and APARCH) based on three distributional assumptions (normal, Student-t, and skewed Student-t). The results indicate that the skewed Student-t distribution APARCH model provides the more accurate approach to measure VaR in the KSE.",0
1265,We present an econometric study in which we model the beef market in Cyprus. The parameters of the relevant dynamic equations are estimated using the Full Information Maximum Likelihood method. Our estimates are found highly significant and with plausible values. We then use these estimates to study the dynamic implications of the model. In an example we assume a given change in real wages consider in detail how the model converges towards its long run equilibrium. We also use the estimates to derive various forecasts on the endogenous variables.,0
1266,"Optimal portfolio rules are derived under uncertainty aversion by formulating the portfolio choice problem as a robust control problem. Using a constant relative risk aversion (CRRA) utility function, we present the solution of the robust portfolio choice problem in the cases of one and two risky assets. For the two risky assets and one risk-free asset case, we show that under uncertainty aversion and when volatility of the one asset is substantially high than that of the other, the total holdings of risky assets as a proportion of the investor's wealth could increase as compared to the holdings under the Merton rule, which is the standard risk aversion case. This result indicates a more aggressive behaviour under risk aversion and robust control policies, which goes against the general beliefs, but which agrees with more recent findings.",0
1267,"This paper studies the incentives to enlarge a monetary union under alternative assumptions about the extent of market reform within the union and in candidate countries. Lack of labour mobility, or wage/price flexibility, or fiscal reform, brings costs for both new entrants and in the existing union. Countries will only want to join a union where there has been sufficient reform, and where markets are more flexible than their own. But existing members will want the same properties of their new partners. Fiscal restrictions may exaggerate this incentive mismatch and could delay the necessary reforms. Similarly, too large costs up front may also delay those reforms.",0
1268,"This paper surveys earlier studies by the authors, which examine the specific costs and benefits to labour markets from suppressed exchange rate variability. These papers started from a simple model that explains the transmission channel between exchange rate volatility and the labour market and verify whether this model is applicable to the Central and Eastern European Countries. The findings of the panel analyses suggest that exchange rate variability had a statistically significant negative impact on the unemployment rate in these countries. Moreover, the studies surveyed in general confirm the expectation that economies with relatively closer ties with the euro zone would show a stronger impact of euro exchange rate variability.",0
1269,"We present an approach to exchange rate control based on the reformulation of the exchange rate equation as a controlled backward stochastic differential equation. We obtain an explicit solution for the optimal managed flot monetary rule, which is shown to depend crucially on the expectations of future values of the fundamentals, discounted properly.",0
1270,The issue of the backward-looking versus the forward-looking Phillips curve is still an open question in the macroeconomics profession. We identify the real output effects of monetary policy shocks as a crucial implication of the traditional Phillips curve. The backward-looking Phillips curve predicts a strict intertemporal trade-off in the case of monetary shocks: a positive short run response of output is followed by a period where output is below the baseline. The resulting cumulative output effect is exactly zero. The empirical evidence on the cumulated output effects of money are in strikingly contrast to the backward-looking model.,0
1271,"The article reviews the problem loans of commercial banks in Cyprus, and draws upon the U.S. experience in providing a framework for the management of these loans.",0
1272,"This paper develops an open economy intertemporal optimising model that seeks to analyse the effect of bill financed government expenditure on several key financial markets. The main results suggest that an increase in bill financed government expenditure leads to a rise in net international debt, a fall in domestic the real exchange rate and a fall in the stock market value. Furthermore, due to the presence of non-linearities in the model, reversing the deficit financing policy doesn’t restore the initial net international credit, high stock market value state. Instead, the country finds itself stuck in an international debt and low stock market value trap.",0
1273,"This paper presents a dynamic stochastic general equilibrium model in which there is a small productive role for money. The equilibrium of the model is characterized by indeterminacy. This implies that the economy can display fluctuations at business cycle frequencies even in the absence of shocks to fundamentals. In the model, fluctuations are driven by changes in agents beliefs or \sunspots"" that are orthogonal to fundamentals, i.e. preferences and technology. I examine a calibrated version of this model and find that it performs as well as the standard RBC model in matching the covariance properties of the U.S. data. More importantly, computing impulse response functions for a number of macroeconomic time series from the data, I find that it outperforms the RBC model in terms of capturing the cyclical dynamic properties of the U.S. data.",0
1274,"This paper examines the past performances of mutual funds as a criterion for investors’ future choices. In particular, it examines if mutual funds (which invested in the U.K stock market) that have presented the highest return through one or two years continue the same high performances through the future years. We start our analysis by calculating the annually returns of all funds and the Jensen’s measure of performance (in the context of CAPM). Moreover, we test persistence by constructing two-way tables showing the successful performance over successive two-year and one year period. Afterwards, we simulate a strategy of investing in the top performing mutual funds during the preceding two years. We conclude that in 1990s persistence is weak. We do not find strong evidence that past returns provide information about future returns. As most of the results in relevant studies, our results may be subject to survivorship bias, because we do not include in our sample funds that have ceased to exist or merged or started their operation after 1990 (they do not have complete observations).",0
1275,"In this paper we test for the inclusion of the bid-ask spread in the consumption CAPM, in the UK stock market over the time period of 1980-2000. This is undertaken by extending the VAR approach proposed by Campbell and Shiller (1988a) to incorporate the bid-ask spread. Overall the statistical tests are unable to reject the bid-ask spread as an independent explanatory variable in the consumption CAPM. This leads to the conclusion that transactions costs should be included in asset pricing models.",0
1276,"This paper provides estimates for the structural fiscal balance for the economy of Cyprus. The calculation of the structural fiscal balance is useful since it provides a clearer picture of the underlying fiscal situation in an economy by abstracting from the impact of the business cycle. As a result, it can be used to guide fiscal policy analysis. The entry of Cyprus into the European Union has increased the importance of knowing the structural fiscal balance figures as this can provide valuable information used in EU surveillance procedures such as the Stability and Growth Pact. The estimated values of the elasticities of the various categories of tax revenues with respect to the level of output, on which the calculation of the structural fiscal balance is based, are in agreement with what one would expect from economic theory and from the tax structure of Cyprus. The results indicate that the structural budget balance expressed as a percentage of the nominal GDP tends to follow a path similar to the corresponding year’s actual overall balance expressed as a percentage of the nominal GDP. As expected the structural fiscal balance figures fluctuate in a slightly narrower band than the current balance figures, with the ‘budget sensitivity’ for the economy of Cyprus being equal to 0.3.",0
1277,"This paper develops an inflation persistence model and provides theoretical arguments that low inflation persistence may be achieved either by a central bank reform or by a hard pegging exchange rate vis-\`{a}-vis a low inflation country. Our theoretical analysis states that both the decrease in the monetary financing of the budget deficit (or the economic independence of the central bank) and the hard pegging of the exchange rate lead to a fall in the inflation persistence. These arguments are supported by empirical evidence provided by five selected European countries: Greece, Italy, Portugal, Spain and France. In this paper the most likely date for the change in the policy regime is detected by a procedure based upon the recent work of Perron (1997), where the null hypothesis of a unit root is set against the alternative of stationarity about a single broken trend line. Our results confirm that central bank reform significantly affects the inflation persistence in the countries under examination.",0
